8
3 3 5 2 5 1 2 1
3891
cobp G
rutheca G
carbrxwjbejp E
imezsfgneh A
ngjbcyewwbsdpjh E
fade D
jzczcxepjxkhaecn H
eymqukdbjhi B
swpvrdekbdkm C
slgdaxoekab G
cgadkg G
zqakhhge C
adnfp F
gtkvqbhpb F
xevkakfkml A
qovavsggtrcgak F
hxzreoocmhi A
aamhzapjd E
afpj H
nzfynjqjmhmdffl F
tyzinbeqjzfbomf F
wabjh H
cdezspldbkp C
bghn A
lwiotaaiwmlhdmif H
gtrrjgpka D
cbxiznmhmmdyffid A
oewqhdfd E
psgiae E
qdiloniqmtodchbb E
uglvvjgycilm B
dxezckbpdo D
rtrqgnbkeh A
gnubziahip H
yezftldbupfldg F
dtccbanm B
gocc H
pghxqqjtxoeteeei C
iqbibonibmgggd A
ahuedqvzrophbcn B
hndgil A
bdkf G
mcgucvybfbd H
tfkruwypnnhdmp C
bamg E
glwpxpehpifcok D
eoje H
cbmbjcmbl A
nzyzsdjocdiaa E
htwnjdokvsxfhkg D
dygjlbnai B
fcibo G
wnmshizjedoogcag F
wdlmh G
qudhli F
czcpogvofdae G
bpkumeofdfj A
yvzwnifqiaakkn B
bzwygagdobaajhg D
fbbphb C
agkmwagff F
klllffgcjb B
ghihologrknhiie F
ueclg A
pfhbnldwecla E
sifnotghkk C
chhc E
oeckpilckhfgc B
smdodrzdfpmb C
fojjsofhlbykhjcg D
igubcxuddjm B
nyxrzkfegmac E
ruiuqzcsdjhaan G
wbbudsblfkpo E
pawbzogdbg B
vhbne A
zxfnqfkmdychec D
ueddawncioccknh E
ypiektstgtddni B
oefqhqghgfhg A
uvbfeb D
ffyylmkdmnvbnkj H
fpeb D
wbhwhrgunmhadlbk B
xxusspdzuibsbcii H
xctowdyapqdefp F
ckkfvgnmtrsddhnb G
jcxtabgkik H
bzlyzsfgelh C
xghegk A
lldlkbgok D
wkzrltsfeekgm G
ifwolnhcap H
rrbfcj D
kufpin E
rdwqbdnbj H
ibfcbhm H
wywollccvymgpgn H
zkljarnqffhhn D
nyjyrugpcoof E
nznoempuqhcnmc H
dxnbvfgno B
emechl E
tecdj D
dtphgfehn A
lncdkrrhejn F
qgobbhg B
nceho G
lrkceep H
kuxoimrdkoh E
rdexeclhhnc F
fpxrtztxpjakpo G
ekljkbnba E
rlyatkxthfmeanj H
gqhglf G
ddtmhyjhmbehjh F
slfkbbakfjec C
eoek B
rxfdng D
vofqceif D
mgdcllk F
ugzbxdlfkpe F
xgzlhirvyrlbeogo G
vfrljnflha A
enfh A
zupafirbfcjj G
ixgcbabnb G
mqbmvzshwhejhf F
yzkikzybrghco H
xhedl H
cblumkalchyhhfg E
wdkoe G
gyslieeagp B
gfshhfa G
pqogmuhzhaxudocn A
ndujncybcga H
ezhtenfo A
kblao C
sdoihwsxjuxbhfah D
wohivxbzbgcj D
kuzxlcoghjcfgcln D
aofiuywcepo H
beng G
vhszfghd H
cfmpb H
rszkgdand G
pbhydici C
mpqqdfmn G
aiyxbloo H
ldcayfspaubalj D
sbachgcbl H
cicgeekbl E
oatrllpuyqhahh G
pzfbbnn H
yqgocnegkp C
gspoixokmlgeffke D
kpiodmgfflp E
hnlknpbejnhhbend E
hcurgiufbnj F
fpkbydpig A
xssvlnkgabgc E
hxfkleoom C
gfctqfwjvddah C
rpfhdsieldk D
qafap A
fpvicclo G
ideogp G
kiywmgblk F
hgkk C
woafyhqdvafabp G
ckhg D
jtrukcqcbdn H
lltthfalnb H
exujxiidrbbmd G
dydhfb F
ztbmao D
eyutogmdb G
ycuokhffm A
itthboo E
qkqpbpicoaf G
azwvutngcind A
cdgg F
bapi H
ilugztqkrgiif C
fnak E
inejpo C
wahpd G
jodajvffff E
bpkp F
prhgafbokb D
wtiansqbfae F
ndgsmwbzttabih D
kldrzxvwsfgeld G
haqrdvobvsglcg H
pgjog F
yxbuylimfpbl D
ljidblewbphjai G
cwcdddd B
kwvgiqgpfbbbe F
ltyfjqdgfmf B
mhanec G
ehlraeim H
xigzurckfd A
rkkyvyagjl D
ubgdca C
ichgc H
feplc E
qgiamep H
kbwltgdhd C
ctizmzyagie H
xltjkwdzhydija A
nsdekbdgbeg B
rmokkrcfag B
voehecjon D
whikcvltdfhf F
mukvhdgfkm A
wodxacmdp C
twhylenem B
vyquzdxvdncljl H
qdpmf G
jsijojxkougfie D
wbkcsfnggpan E
gtwtdzlrwajed A
xngeestdjibffh G
zettkkquvkoxbafa B
xqbhhuvtugcij E
mhanec B
tmckaa A
hfvpgaion G
zjpemdm A
xcmohwmmvfnfomf E
jshzxrtvohchcpp B
wdebd B
peddf C
txjiblykuebef H
ttoqudffkfn C
baid H
tuicgapbc C
gdbabe B
gxgchprsahde E
vxwyvyoycigf B
cwaoageap C
pbqxbquuhhdj B
iacbg E
vwuigifypaiai E
cvkjhcanf D
zprbmhgpc B
ceuyxeuaabeblf F
tmteakok G
odppp H
rwygkff B
nvbycjxrttfgdb H
degdtvzgeii G
arahsxohhikk C
oewqhdfd G
wgofemc D
qyfiagjd C
xqbpcb G
cemxwdycllm B
pwvcorpmbopb C
wmbeqfwvcbig D
ipmgmvxzrgmpd A
rygfmwljhsssepcn C
tntixbenqpbacgma H
ljjxvndfgj D
pnglkrbqyxcybhfn C
ssffbg B
rdxjvkgyfqenom B
qunihahgoygjdlba H
rczdfib B
fhzslbnkl F
iyvmzxtbyeqzeknh C
gfeh G
waclgj F
lvmvfscsuyrmhihn G
pwcxsviaocncg H
gfqehgl B
ejng D
cbkf F
gkwbmpk D
grzdmbd A
pdrfzqyjkdghalm E
xeioj D
jodajvffff H
spdstdselnk A
pcxzigucaeo D
xzxhmrojfhmm A
vkuvaing E
dfohn E
pltnabfdj G
krtnqfhgji E
kagnem F
xxovugtnzackl C
mcrsiffio D
qgevktfoacefee B
wtiqglgl G
tzjfpfrkygdifeio H
jllpmpfbpd B
axapmofibk A
vnwxfggnklfcbl D
cpmcawjtyhbefj D
tzblveakpc H
taxmdpkj H
eqbjbf E
jiyxuenawvzbakg H
anrpdjyrqbqlffmg F
iuyeabk D
zsdpdc H
qtrpqqmokbinh C
bwtmeang C
pscgxowaamffhm B
cfhh D
ymtnobwtbjoj D
ytegfiiffioi G
udhvjimkbeexdcdl H
lqxvkpognhk F
ihdbh F
ekmh D
lkdokc A
moupjyjrjfncapgi A
gonlvpftygtwahai B
oahyxcckpb E
vnqrqsupdequdhcf B
jgbpef B
ronevlldykddmi G
hpqibwbhbpd D
zwkfxfqfgwepeacb C
cpqmidcfiad H
dvrwlcnmukbenh E
dfcoa A
nocjkijvrggbkal D
gdufjhakke B
eiwwakak H
xmmcmncstufgeb G
hfhhfyforoyeggff A
orxxjhscnho B
amamneuwebcea D
focfujdporcbmd D
spcuntbvgigm F
dxodkvvabgl H
hlgjfvbublem D
pbseauzvckkl F
scltthipo D
tpzfsslfrnbhah E
fyrzacpk F
lexjpljwichhb H
bmabmitmdaljched A
cgykggiop F
dcolakaoal B
iddnfh D
kimlymzhwadpbe D
rtcxtkdkrldafo D
jbdbpf F
noioyyqicrceda A
flrahil B
lltthfalnb D
hekji F
uponqajgdgn F
qyqjtefkkzajjh D
gpulwvbjjm F
pvbsazbflgbdi A
rqwwyerqndxlflme B
bhffbj D
usuppfuxjgkle A
eicp F
kcomb F
rzhbfgnzkmzxbkga E
vauodimc F
crisalhg H
xoqgxzfslbkhd C
knkhjcrfvykbcnj A
juemyusmvecdm G
ymobvfeqseefj G
dawdxsddfjcbki F
jiesidwlqcaig B
axlaecmp F
ethbpn G
urfapa D
fiag B
tsxlhjgcnqhffgh H
giil B
xzezdkbg D
mjzbxgrggbh D
dfwdqicgwbmga A
ldxlobloj A
cooemgb B
yhcnmsbngk H
wwhudjmi F
hqvzkoqcbdvkedno H
pelhd G
rygpetbjdh C
ozczbkdqbgbal D
fzbahztwzlamcp F
blzbefobi C
gldi A
eetaclp H
gtxcboah C
kbwcsynoedahh H
glozenoo B
irhcrwaqmhepa B
spqpnsktenpb B
apwvydaep B
bpaybyspnyldofi D
xnqkxttaybxdcgg H
pfrknaudaip H
xhfmzbpgifo G
reigc H
gfhhp E
kyxwriwdzdenh A
tekcfpo A
dsovcctvekij H
ezvbukbghl B
gvrunnuhunzafoh F
wupvuhvglge H
meybnnyedgg E
yaeoh D
pvghilb D
aiydajtjbghh H
nughmm E
puhcgb F
zzzcgcm G
hcln H
hbbotjiwznbhgl C
inccib C
ityefhp G
lpidhyehdcodlge E
iwftcjgdlc G
nvnspwwbskeehc G
pwyctadbk B
akbbph G
nverebeb D
arerrhzvdefl G
vprakshcnf D
edfylrzyxfoji B
xocrpfzpofhfecj F
fgjgflog G
vlpywvyakea F
ggapj G
pstgvnlnfhddn C
rwvrwhhpi G
ccrdijn E
fjebyvfszvzcocp G
ksiwlcfjzahmk D
eiejlp B
kjglej D
acgcbbscothgci F
tucpcbqdhdf B
ondpztivdbbim G
qepftbbnicljm A
hocishdok G
zdjmb B
caqbdcoazycfcic G
pddbcllffiuxaecc F
djgfohzeakp B
oarkdaaghd F
fgbka F
zejepibmdh C
cokhbnjcedo A
bakcj F
irzwdfpdh E
qkfageha F
aizlhidatvxcaka C
pfmjflfh A
bsyscobg H
oqdleg H
ykidfgqrdhdijg G
yncilh B
jemhhchap C
lzlhgfhk E
xjqpxgqhszufinn D
lptmlzrewlsvgmim D
uqcaknb B
puhvemno B
cybkhltzmavdbag A
jugkoj A
damhrlfnem F
doecgce D
bwgptnvwezhblb G
dvpecymxurygjdk D
jgshixadfaalol H
ifiaavtbzcbkc E
edmpprpkyfhjffdk A
nlcbek H
gazivdjkqyndbaf A
zagiflkpteadli H
zrjrkcnglobhao E
cksokyhbmc C
tfhhjftmhemfa D
xgksmnfecic B
emao E
sprfhed C
adhc C
rleyilecvelbfni G
fwebfn H
ebcdgj D
otvcrypicqqdiml D
tjiyeatdekd G
xecwrzggiuwbaba C
qabfheh H
xzgjlp F
xhnkfsfkrugfai D
aile H
hpyidhbdj B
fmca H
yndwcgcaa E
tfswoucdio F
lpmccyxshbydgamk E
ewboedmqwnrbhnj H
aouyfirzniezeiic C
qhalj E
ejmwvitaewatdcgc E
urxhtfgph E
cyqtpveidmla G
sqyouayyfewtaojj A
iknayfqbnhd C
dmogyfdok E
mnaoxsbpbl H
vohfdie C
cvkclndmjlzfbipe A
bjidurdfak H
wrsbacguarabnh E
ralkj G
ocowreehecltbhbc F
ygelbk G
dyomjgzkwteffblh D
lagmj C
cafo C
bpfmsgmvfcpb E
eazrhgnlidcfo B
crisalhg F
cecpfemo D
wgfnj F
fnniceghatejdkog G
fnuyyetgmlp H
gakg D
rpngndb H
nuqwsmesokydlbn G
ysrzqcypsvacdbfd H
jcclkh G
imipvniqfgpmbdfc C
nzaaivhdmhh A
nfbiozgypfdkc C
bkbjekhibhdnng H
xkqhtetltfcjb C
pkmigenkm F
gcildffei C
rvjzuvsqgjpd D
gnja F
liiiepihphbbhalc D
bzkyixctmbnif G
eyoessgibkcjbc B
kaloradlbp A
qlcuxglep D
ekttarrhafi F
nicwxjrrbdpf F
fambwpyvqbbei E
myxxauwxrevfmeh E
bkli E
kubeok E
bxjpisuclxkbmnd A
fong E
fpxrtztxpjakpo A
irzrnolyogpfj G
qirguiyacpn H
gmneagb D
sgdkekjcflf G
rnlplddpqdpsfnom D
qtuhmjzggdlo D
xmoympovyhaakd B
iiziiuvgwozkdpae A
ccmf A
bmha C
xwbvzpxrxgmfo D
zvrpbfxnfbbngm F
vjlaxssbyiwbeiff D
qusldnnh B
sposfwbqmwjhdcag G
ghnaiqcwrhinaahm G
kgebab B
lffog C
hbeuanlh E
esavddqmdomk D
fgqwezfwlozxgdch C
vpfjfgib G
ehpc H
hphwkamic C
hbzkoeiek F
nxcicn A
qvhqigkje E
gjdg F
phsjyieplh H
dgbaa H
ktaekmzbnjg E
zjpakgb H
qrppdbnp B
gfehk C
ssvmzjjonhywbiie C
yhctpmtslyhdbj F
teaej G
qntsdmji F
vzedldaccfddf D
ozkvmagjo F
bkcglm B
hgsjvnufsgciemlm F
pfyebka H
srrzggmpi H
fnbgggpwlkghcenc A
lnvjiiktekfn B
gcai F
pkkfbnblbobbog C
bfho G
dabo C
fmnhbodi G
nlmgfapih C
zibiphpathfocp F
wzykhxbxhmdood A
asjbjsohcph B
eqogend B
lnlzaoneffl A
hmejyamgpgm D
oabvtydlmrdbpb D
nrzajclgrdkcjad G
hfcm A
xncltndedsjennf F
ydagljlgkjj H
oiyxfela B
ksxltqhqwaepa F
nnesiuzsvhjdbal D
oejvzagef C
kngphd H
cdfkp G
vusljwgeme A
akktytbaag D
lrfouvkdalg F
awgijmkagpj A
rzqoowrwxkckng G
cfvjsnbjysuckjp H
xoaetajacjf D
fcejmpjgnnbgkdn A
jvtevewyitffig A
mrfnni E
vprciop G
uheyzxverfpfj A
bbflh B
folnrxnlwfkfb A
ryczinswnxwxabie F
goqdkda E
thiopyabdp D
lwhbjb H
jshime B
ngptceehaxcghl B
rgwggjo E
kdzpkgkmc F
pefkh A
hrgctdjfcbc H
scejpl A
ansrphtccehbn G
ciyumraojk G
jweaak H
rccgc A
jfrtqvmbjpo C
fgyfmdegpjn H
lhmaiji F
uokehvceon G
hbjc E
eddh H
dxrqkabdl D
fkce E
ofnpc F
tkyyaqxhjcn A
gfgmczyuycdgkl A
phhyzvyrjdhlk G
zyadkgl H
sfprafel E
ddaig B
mzrftnzyizchdec H
lcevwgpdgvekkp H
elhzpkwewfaecb A
kucefb G
ghpyoahaebpm B
mwqyhcmjg F
ramtwmrogcgsbdna B
cmfa F
medbaekl B
prmvaofb E
daghb G
uhein B
rwvxnnkkgifaem B
ngchb A
cedzdlgk A
keiryqzsumzzfcmd F
lmjqdejj F
kchvjlqrreiol E
cmbn B
qfpmnddef F
mlwtcycesstbpdk H
uqggubgab G
jnnvvvsfknp F
kpozqxlgpmh C
qwjajqdibm G
yblwfufcesehajc H
oxlfbldnak G
kybaan B
odfacim D
ykblcc H
mwjxetbncb B
xqcopp D
gdjjb F
ixggcfip D
uaemvssgdmeadm G
xechacalc H
mwbyljxfgbc D
cfhh B
mstikmsdkilselkm A
lzdddfa H
fbjoc D
emlg F
tvqshrizgdmbgak G
tofbgci E
fvhwfpyielag D
feddb H
pqgnon E
fvxlhwcimsoxdhbb A
cgmkbdwcmoi A
oqetftztegbjk F
snazmegik A
iuedifjexszwbjce A
eaaa H
usdpik H
lacna C
wfdnj G
fegal F
pazhaqeugybopg F
gdmnn F
ovdrmgapk A
ugtbdwvspmovbnab C
epaapb B
fhhztofhgfb C
qeofp H
ewafkmm C
julueddg F
zzphxwhfcee H
jqdegqahee B
keeaj A
mjuyuaimd F
wtvevhbgo F
dgmmn F
gepe F
ebfxadetedrrdjla G
qjspiucgunddlkm F
eejo F
uzyqbpxfgap F
izfjjwsodeij B
gjzaamb A
mtuylvamjk C
zxwtxcigg F
xfjnwygbdep F
frdndithhakec E
wffdin A
psucgdhkqiibbpm D
enkk B
ddcbbbj E
kmdddbvywfnxdhik D
gbclje C
hlumszpxwlbmfpep H
xqcopp A
vctgahj G
auspljxvaaam H
wxwgcoeaef G
ajnzonbdfnbdjf E
mjzwcncpvaaee G
gajmebscfhl C
dlgi B
qgpcp G
tvzyrejok G
yeskhayrniajgm D
vxtqhswhieydoij B
vgcehyayeagbo E
ttdssaehbsskehjl G
rtytgovkjmzffnol F
epoapfaek G
smomxnotkmbdkpf D
zafomomhdqbpia A
qiliumsocgkcd G
unhhfd B
laakjk G
qfcscliapshakl E
cplj G
mghdo G
ovcuaamid B
mdibd E
krbbfaevgfbnl H
oqetftztegbjk H
dqcgcosokcsyeffp E
qygcpb D
kcinicljg F
wfiahcg E
amvkotwwmyhoglcd B
kkzlblcgmm G
vostjbypymbadgn D
gjif D
mrfnni B
cutcawqwpwgdkac H
fmupsrfzfoij B
ckvfffl F
hyzifrfjlm E
tcmcorudrbekp B
ucsnulielcbcdm E
iskgtepai C
gdnel B
daafah E
foln D
gaph D
empcwyxwzqqbfifa B
fbddoln H
kcseewgefo F
jzbozcgkak D
xhtcdeeobm B
vdubckf E
lfywdnjc F
qrurggpc E
fkpm E
svfdkvbihdin E
fxbomndoclmf F
qhqpadjc G
jwsbjbd G
mgolg A
hacco C
febm C
zrssddjl A
wpagdbgai E
syxbflajqffbl F
gold A
jcmhbefbmk G
csrdnna H
dbhe A
hpjleqvtfnjm G
dapk D
hgfgrutbvwfpec B
wjgfjqosjddodgkj C
tgdxcaehb H
ijjuqnynganbgfh G
zzrxcqjwefpla A
bokbqqufolb G
vdvkwqclrtcoko C
hwhdidocj G
xkmbrdmbdao D
udkka C
sxgbrxgneb A
sufwchivweuqfglg H
uqbjufwmyltgggm E
dhsgeloammkblai A
vghvfpufgesckoa B
odvwumfzhhii A
vvpvrjgffkn E
fdpywedeh E
bhadm B
haffj B
coeg H
vjhacl G
wkncbucaog H
jrbjohiecomf B
xoqwpdfbb F
lvjcfngopc C
asnfzasrtozoclkd A
hecep F
dfob E
qwtptxqrxxztdfjg D
soyfobc A
fuzidbck F
szhzhtakpf F
edafzrzfoioahfh G
qbbflin H
rjwryiscjzkgigi A
rmnkcjcogn C
gnko H
vjufjezrcdpaodj H
wecemla H
kszcbjcn A
jkmbceoil F
llblgd F
smipbikfggp E
ynbsluilkhaadjb G
nzlalee C
fvfgjoegnjtffef E
wdcbp C
ihnwxkyroebii C
zpjpkgfkoc E
hlqpmpxghba E
dfhxeehhrdglb D
damhrlfnem H
hhfai A
bzvjewjbkjk E
iukgemeg E
wxesxtbgpkf E
unbcqbmpd G
fgidqdhhe F
secfigsvddji D
uknashlvshjhc D
jsgfugpidfonm H
xzcreobglga D
fklppnuwrcdcgda G
akwcgljc E
oiuvjrldcki G
nyfzdkqbapjo A
akjf F
bpeffm B
heme C
oayfcem F
autftkkcmgl D
bgcd E
tsjmdhie B
tcloh F
gebg G
xvbgaoghdi C
seehi C
galo E
pdyzegfa C
qhpegoo B
irgzobfkc E
ymchmpzndikedfgf G
iqdcpn E
evclebgek C
hqzmuyzsjbxfhdl A
zhnlrzfodj C
wuanygsaanih C
erphfmkb C
zdhzamlnhadfl A
hvadden B
xxgbfa E
mhhjbg G
xgflk A
qaaxlrzbsttejmo F
olskphqsmfkjk D
fvxopdizdjdk G
cafj D
jmmjhotakhn E
tyoyndpclfofh G
abvajqjencqedjna E
foqpmcfszszubbjb G
mjmdtedpgh B
ysnmdbpjg D
fkin B
xanrpigabpba D
cofgksarlfmci H
pywyxhpngami E
defpmh E
oazfcsuqlqwcjkk F
blfrscofnkh A
fykqfaml A
fclhqhacklj C
sdahlauyrqugkpn C
ukqjykajba C
glwxmpmacuacapp D
onrroyuwircjmi F
obqxflei B
dbom B
upctcfnk C
sgjhfkbdhid D
zzdtfjqrqkcgoc D
cddeh C
sdiqmcwiyiebfjpc E
spvrkphggp F
qxhuoqeekge D
oquwrfzyfesfcado A
xuypitwvjmrhhmf C
qhmcmtrharjglpf A
vhqpfsxvdamn B
hkqbwjefabmdciii H
ghcoee D
hdhg G
mesvwqzrjutaokh A
ssvmzjjonhywbiie E
wxlnxaebttdbjfa E
cvcaflewrewcdol A
bkgeufkeboac D
huogdocrkpgbdl C
igzuxgypypeeldn A
ewlvsebgp C
nrdarygcmmf D
uflfe G
zrapgvnlebcnf C
tjcayqvafdac D
xkmckxxdwhafclnn C
aqbllpzehemi E
jftanhlxxmonaacb H
bzyayshrdfch E
kpoidbdid F
zeiqxjfngzxucgil D
xyacdfgn A
atabggo B
fejqnklfafthgehb E
pwssjjedlk E
mrdlbc C
olxdfcfobgxwffnj H
euecnp H
fxfarhwjdemmd B
fcmj G
fdbkb G
eccddgodvrvabglk H
tegffhg B
mcigzytiaknf F
cpbp G
kchoggel A
tsarcugzagokn H
aykiafgc H
hvyrhich F
etixyuonejnj H
daczscgrhzqdgci A
ukwbxgfnl G
inrjygdmo E
vzwikmcclpk H
hiec A
oeteidcfek C
ircubjzslhrgocd C
rrkbneo E
cveuvbnbn E
rhtdgtpfcxyicmfi H
enenapgn A
bjge F
fnhm D
cwcdddd G
gwzhanj E
noxxorbxxfwshfgn H
bgrnbdcdqtiecph F
romqgoepmvgfdbcj C
tcjyoeeafcvhfpi D
ajof B
gjfp A
rbgjbnfhid C
nugcenhsjylpedie E
sdkaphb E
fceonc E
ffhc D
yxewmwhcgmp F
dqaycnscjgcmg C
wjigkll B
mtqafhhhhp C
jvwvakpa E
okmahff D
isuciakaf C
